Gene.name	P12955_161	P12955_162	P12955_169	P12955_170	P12955_177	P12955_178	P12955_185	P12955_186
SNX22	0.547526	0	0.834489	0.730879	1.47078	0	1.20898	1.27515
SNX24	16.49719	20.96657	20.0931181	17.632451	15.76128	20.69174	21.7734	29.78562
SNX25	15.339744	16.111949	15.7321498	12.584	12.2189	11.104	14.211089	15.979578
SNX27	8.158505	7.2645	6.845791	8.18797	7.808576	7.90501	6.811806	7.624305
SNX29	4.290373	4.356159	3.79281	3.69194	3.527203	3.42659	2.85004	3.11728
SNX3	125.76922	122.66581	110.48044	127.03046	115.56995	127.75532	120.3454	129.27905
SNX30	8.74969	6.11426	8.4398	6.291261	5.52997	6.39538	5.86096	11.5857
SNX31	0	0	0	0	0	0	0	0
SNX32	0	0.0571319	0	0.0982064	0	0	0	0
SNX33	11.63094	12.7085	10.9559	11.68084	11.09765	11.81038	11.40185	9.78035
SNX4	19.4074	25.4265	17.8525	21.7494	21.2345	21.7035	19.2925	22.6998
SNX5	445.75434	503.4632	438.01683	476.6105	421.247174	439.372159206	425.52743	467.96083
SNX6	96.7239	109.8446	108.6826	103.47785	107.15136	108.811	102.044211	123.18
SNX7	15.3986	23.1073	18.6978	19.1038	18.386287	20.49424	21.0215	21.573
SNX8	20.36489	20.397374	21.641134	18.380158	25.16544	23.954478176	28.8426	21.82814
SNX9	22.1701	21.608	21.7092	19.5162	18.0649	20.3975	18.052	19.9516
SOAT1	33.460312	32.27102	30.96187	35.379832	37.06379	40.23233	37.619033	33.771675
SOAT2	13.25407	14.90301	12.0326	11.40647	19.71171	18.34677	15.03557	13.16235
SOBP	5.45162	6.55513	4.92133	6.375134	5.23569	6.78269	4.97479	5.38903
SOCS1	5.92535	7.116761	6.538697	7.64054	5.03594	7.038679	5.480653	5.69229
SOCS2	2.620658	4.15722	2.348915	3.460898	5.155306	3.751537	5.037851	5.2461156
SOCS3	1.23764	1.2981	0.804027	0.86947	1.36691	1.31962	0.991902	0.66285
SOCS4	5.35271	6.48041561865	7.87887	7.1067500003086	5.977539	7.59903416	6.8748855	8.2022700280652
SOCS5	8.07774	8.752	8.43555	8.85807	7.968966	9.072217	8.227063	8.87522
SOCS6	17.60623	18.35866	18.04007	17.19848	19.60444	18.476721	22.13715	23.92213
SOCS7	9.292217	9.231327	7.93416	7.902497	8.79382	8.747216	9.44135	10.14514
SOD1	308.833	326.417	323.036	298.52	305.681	300.807	329.921	307.301
SOD2	114.279914	93.179535	99.9079	93.052284	112.398154	93.65838	93.6814147	103.0305441
SOD3	0.828894	0.467326	0.238746	0.201451	0	0	0.190978	0.36485
SOGA1	8.70416	8.066902	9.283075	7.918208	8.887227	7.64644	8.500048	7.01777
SOGA3	0.464824	0.2590496	0.739523	0.9236132	0.258948	0.452678	0.0563331	0.97607
SOHLH1	0.113623	0.256093	0.261938	0.147358	0	0.178559	0.209427	0.400142
SOHLH2	0	0	0	0	0	0	0.0631981	0
SON	47.65517	49.24209	48.28665	57.98027	53.97844	48.54043	53.36309	54.524750001774
SORBS1	16.47183541	22.196818158381	14.3748266421	22.766083687	17.5138360021337	24.871542	18.1731051	24.361698
SORBS2	12.8562294	19.38551987667	16.516975	19.3465031010164	10.966835	33.01983	16.552866	29.18178339
SORBS3	36.88288	25.24971	34.18434	31.986699	28.99275	27.51967	23.499993	24.846047
SORCS1	0	0.0157623	0	0.0134639	0.0947555	0	0.0192354	0
SORCS2	1.748873	1.428904	1.819982	0.915208	3.110284	1.19313	0.938414	0.6607596
SORCS3	0	0	0	0	0	0	0	0
SORD	33.8106	22.58151	32.1072	23.8843	30.646	25.748	26.1457	25.3829
SORL1	22.002051	21.44563	28.79023	22.67077	21.29002	25.36271	20.66571	21.848208
SORT1	38.846937	47.40636	44.50125	45.661732	39.557141	52.69094	40.6692	53.97072
SOS1	17.66571	18.85296	22.227009	19.65186	17.23986	18.84934	16.75874	19.03011
SOS2	7.835106	8.525143	9.31553	8.708821	7.86583	8.45715	6.944552	8.694119
SOST	0	0	0	0	0	0	0	0
SOSTDC1	0	0	0	0	0	0	0	0
SOWAHA	0.226134	0.443448	0.363727	0.20452	0.382802	0.264227	0.250106	0.238742
SOWAHB	0.541092	0.578157	0.518047	0.640843	0.305321	0.368811	0.290914	0.158683
SOWAHC	21.3918	20.9833	20.1085	21.9906	18.3147	20.8619	18.6002	18.9219
SOWAHD	0.812706	1.222	0.70218	0.592485	0.344832	1.06429	0.374497	0.626004
SOX1	0	0	0	0	0	0	0	0
SOX10	0	0	0.0588658923	0.100539	0	0.179435	0	0
SOX11	0	0.0481156	0.0182729	0.0513609	0	0	0.0146729	0
SOX12	31.8372	27.6907	30.6716	26.2924	29.4717	28.5194	29.0331	22.7178
SOX13	14.60995	10.84392	13.39405479	10.5435516619	10.6730301334	11.150438	10.90191	9.861989
SOX14	0	0	0	0	0	0	0	0
SOX15	0.4892589	0	0.179073	0.403085	0	0.359683	0.428645	0.55337
SOX17	0	0	0	0	0	0	0	0
SOX18	4.77339	4.83148	5.30444	3.99567	6.55913	5.37183	5.00609	2.96983
SOX2	0.0589985	0	0	0.0381428	0	0	0	0
SOX21	0	0	0	0	0	0	0	0
SOX3	0	0	0	0	0	0	0	0
SOX30	0.0541987	0	0	0	0	0	0	0
SOX4	15.7544	18.8971	15.1455	17.1156	13.4435	17.3948	14.6315	18.0402
SOX5	12.9179456513715	10.602283975	10.62803	9.92319	11.846420620285	9.911946533848	8.6507063	8.979553
SOX6	0	0.0837216	0	0.01041328272	0	0.01843820368	0	0
SOX7	0.231275	0.142506	0	0.565067	0.612122	0.0580672	0.173604	0.37278
SOX8	0.334721	0.180299	0.27472	0.278056	0.161911	0.167588	0.0881435	0.378635
SOX9	84.4005891	98.74886781	92.745413062	90.093031	71.1620897	91.099167123	70.30680982	75.690577
SP1	25.02896	25.686918	25.82383	25.12958	24.46135	24.34023	23.3703	23.22902
SP100	12.494524	13.49559	13.221717	13.7052000016299	14.41583	10.161484	12.848565007717	16.812602
SP110	4.976259	2.720584	5.37583	2.256136382	2.728516	2.852711	3.69972	2.508005
SP140	0	0	0	0.3547	0	0.5627691376	0	0.158299565
SP140L	5.326154	4.05138938	4.71989823	5.024223	4.29531	3.779995	3.035698	3.204294
SP2	16.330344	19.32297	19.8543	13.90307	14.98814	15.17661	18.75357	12.45791
SP3	46.81643	54.18548	55.7131	49.32572	52.71058	53.85877	51.16903	53.99157
SP4	1.96634	2.944552	2.228027	1.905626	2.964863	2.107982	1.582178	2.813732
SP5	73.7839	68.5293	78.9764	62.1126	64.0478	58.7138	58.4509	49.9053
SP6	0.113353000778303	0.337604	0.1735790100115	0.2195930158204	0.1918200378084	0.3533700367655	0.13930000817499	0.1329590285944
SP7	0	0	0	0	0	0	0.0425377	0.0432643
SP8	0	0	0.0474306	0	0	0	0	0
SP9	0	0	0	0	0	0	0	0
SPA17	11.659517	10.975078	9.107617	8.926589	5.000928	8.685457	12.696	13.2753
SPAAR	0	0	0	0	0	0	0	0
SPACA1	0	0	0	0	0	0	0	0
SPACA3	0.185705	0	0.429597	0	0.632808	0	0	0.327241
SPACA4	0	0	0	0	0	0	0	0.158602
SPACA5	0	0	0	0	0	0	0	0
SPACA5B	0	0	0	0	0	0	0	0
SPACA6	0	0	0	0.00980975	0	0	0	0
SPACA7	0	0	0	0.150986	0.725527	0	0	0
SPACA9	0.803503	0.439634	0.7006910042	0.6035	0.651612	0.314542	0.612794	0.672703
SPAG1	4.856595	4.494666	4.039234	4.858841	5.320808	4.555689	5.934958	3.97545
SPAG11A	0	0	0	0	0	0	0	0
SPAG11B	0	0	0	0	0	0	0	0
SPAG16	15.10682	17.457408	15.1095	18.780528	13.343	15.09592	14.541997	18.531385
SPAG17	0	0	0	0	0	0	0	0
SPAG4	2.141243	5.278629	4.390264	3.81393	4.889789	5.53161	4.18088	4.926579
SPAG5	29.5691	26.6628	32.62183	25.48837602335	28.5391	31.95299	35.0239	30.69021743
SPAG6	0	0	0	0	0	0	0	0
SPAG7	44.056261	38.906106	46.61708	42.831312	40.41405	43.452397	51.671123	40.560104
SPAG8	0	0	0	0.0996675	0.516858	0	0	0.214665
SPAG9	29.7584093518593	34.69899902718	33.0907133	35.20694524121	30.4951933584	33.216948555739	35.905379601132	35.386734259417
SPAM1	0	0	0	0	0	0	0	0
SPANXA1	0	0	0	0	0	0	0	0
SPANXA2	0	0	0	0	0	0	0	0
SPANXB1	0	0	0	0	0	0	0	0
SPANXC	0	0	0	0	0	0	0	0
SPANXD	0	0	0	0	0	0	0	0
SPANXN1	0	0	0	0	0	0	0	0
SPANXN2	0	0	0	0	0	0	0	0
SPANXN3	0	0	0	0	0	0	0	0
SPANXN4	0	0	0	0	0	0	0	0
SPANXN5	0	0	0	0	0	0	0	0
SPARC	15.033073	20.30445372	16.44899	12.12053	18.56348	14.67732	13.119	15.975432
SPARCL1	1.433519	0.55092309261	0.5195659	0.519998	0.679151	0.90448	0.728906	0.31072871
SPART	9.219264	10.24395	7.53607	9.808578	8.691682	8.74602	8.33287	7.422061
SPAST	15.3715280281781	18.037298658301	14.612491932088	15.233678	14.7352769607098	13.968061553944	16.956032	18.08866796155
SPATA1	0.105989	0.101673	0	0.0820576	0.16888	0.201978	0	0.135402
SPATA12	0	0.0464845	0.354656	0.199443	0	0.360011	0.227426	0.217134
SPATA13	6.9638	6.5466	7.279646	7.20397	6.254044	6.21257	5.634832	6.07922000026375
SPATA16	0	0	0	0	0	0	0	0
SPATA17	0.187399	0.184913	0	0.100161	0.20531	0.0363349	0.147412	0.139989
SPATA18	4.57382	4.610272	5.24402	4.59153	3.791235	3.027897	2.753348	3.65672
SPATA19	0	0	0	0	0	0	0	0
SPATA2	10.092324	9.15532	10.0915	10.1074	12.982537	9.1515	11.579701	9.70234
SPATA20	24.88442	14.2872600019105	22.74178	10.20081	8.356027	20.17661	8.96127	7.84387
SPATA21	1.182533	0.411753	0.173444	0.234954	0.875622	0.352413	0.216703	0.440218
SPATA22	0	0	0	0	0	0	0	0
SPATA24	7.312629	10.2675580086635	9.00615885401	8.734101	9.96733	7.382727	5.9683222	7.228448
SPATA25	2.77357	3.19551	6.14423	5.2718	3.87744	3.19609	3.71719	3.11236
SPATA2L	15.1514	11.254675	13.84448	12.507848	13.543891	12.40267	13.157274	9.2973
SPATA3	0	0	0	0	0	0	0	0
SPATA31A1	0	0	0	0	0	0	0	0
SPATA31A3	0	0	0	0	0	0	0	0
SPATA31A5	0	0	0	0	0	0	0	0
SPATA31A6	0	0	0	0	0	0	0	0
SPATA31A7	0	0	0	0	0	0	0	0
SPATA31D1	0	0	0	0	0	0	0	0
SPATA31D3	0	0	0	0	0	0	0	0
SPATA31D4	0	0	0	0	0	0	0	0
SPATA31E1	0	0	0	0	0	0	0	0
SPATA32	0.0266723	0.0240402	0	0	0	0	0.0276569	0.0282981
SPATA33	10.065979	16.162719	11.176731	10.806401	14.323703	8.230977	12.770891	12.595626
SPATA4	0.0714029	0	0.082128	0	0	0	0.0658002	0
SPATA45	0	0.344975	0	0.308462	0	0	0	0.413121
SPATA46	0.453747	0.273074	0.104489	0.176318	0.461831	0.211428	0.269411	0.25721
SPATA48	0	0	0	0	0	0	0	0
SPATA5	1.21262	1.36966	1.61829	1.49094	1.00808	1.51988	1.48067	1.28368
SPATA5L1	7.06773	7.759773	4.97666	6.8785100016597	10.26895	9.45092	5.62235	8.23322
SPATA6	0.50135	1.352162	0.37653830733471	0.52288	0.3100343	0.8026397	1.469505	0.5987791
SPATA6L	0	0	0.290394	0.365054	0.437045	0	0.330485	0
SPATA7	2.309070111985	3.0559	2.644877	3.00812	2.771906	2.576019	2.63210628	3.706852
SPATA8	0	0	0	0	0	0	0	0
SPATA9	0	0	0	0	0	0	0	0
SPATC1	0	0	0	0	0	0	0.079174	0
SPATC1L	1.26622	0.7448196	0.974286	0.959369	0.239212	1.06175	1.1082311	0.557559
SPATS1	0	0	0	0	0	0	0	0
SPATS2	15.461238	15.8284959306	16.469272815	13.48687	17.59943	16.398044	11.039481	17.038067
SPATS2L	190.2268616826	215.550811672	173.742046761242	206.31521113	202.53984	203.3732305785	210.436260061252	217.145345394585
SPC24	20.45022	18.556204	18.83722	15.67424	22.71055	15.39472	22.37606	19.03558
SPC25	0	3.97859	3.16558	3.56895	7.89267	1.77001	1.54593	0
SPCS1	112.8388294	141.007938	115.8421	125.8589514	119.309138	135.81902	133.0171694	142.221657
SPCS2	138.33028	150.315917	144.72661	159.96248	136.12517	130.1352	146.44961	142.581483
SPCS3	36.8532	40.7066	39.0752	40.1815	39.2127	38.3636	40.4685	42.7086
SPDEF	0	0	0	0.106421	0	0	0	0
SPDL1	16.6198	19.862986	18.2621	15.747242	17.030143	19.813828721	16.204121	19.993925
SPDYA	0.571327	0.631646	0	0.456995	1.087013	0.235457	0.696971	1.095963
SPDYC	0.702315	0.788693	0.608961	1.14246	0.299011	0.610138	0.323596	0.309364
SPDYE1	0.33723	0.158368	0.509742	0.576377	0.709387	0.302296	0.261267	0.223278
SPDYE16	0.508999	0.465806	0.624269	0.49658	0.41702	0.240428	0.987705	0.390074
SPDYE2	1.18312	0.23115	4.176832	0.6878501	2.584283	1.108335	0.967904	1.612067
SPDYE2B	1.18312	1.26944	1.30299000253956	0.670762	2.584283	1.108335	0.374208	0.607207
SPDYE3	0.122876	0	0	0	0	0	0	0.0513491
SPDYE4	0	0	0	0	0	0	0	0.60895
SPDYE5	0.468649	0.4508	0.879705	0.0823952	0	0.502028	0.720687	0.574248
SPDYE6	0.679517	1.09735	0	1.78043	0	1.44575	2.22665	0
SPECC1	4.583088	3.507005	5.9879641	5.166301	5.998244	6.05948774	5.2372400921129	3.2695024122
SPECC1L	20.84578	23.34642	26.39401	21.08257	22.40798	22.08377	23.644785	24.33413
SPEF1	0.198991	0.224432	0	0.0644681	0.168848	0.115835	0.0916958	0.262755
SPEF2	0	0.262091	0.254044	0.301862	1.0617764	0	0.0568061	0.230912
SPEG	0.483086	0.286977	0.29622	0	1.01507	0	0	0.110706
SPEM1	0	0	0	0	0	0	0	0
SPEM2	0	0	0	0	0	0	0	0
SPEM3	0	0	0	0	0	0	0	0
SPEN	11.5692	10.6138	13.1895	11.7352	12.8805	11.8126	11.9295	11.2674
SPERT	0	0	0	0.0682549	0	0	0	0
SPESP1	0	0	0	0	0	0	0	0
SPG11	9.678478	9.554885051167	10.140543	12.0349870296849	12.904120001112	9.606199	8.40872366148	9.772077
SPG21	63.729366	71.450978	63.902371	70.573974	62.249227	67.086429	63.008945	68.1800046
SPG7	24.444560276	26.4516350401079	29.745789449	23.6726406798	29.611934254	23.9167525	25.12486013044	17.64948741733
SPHAR	0	0	0	0	0	0	0	0
SPHK1	74.50570601	60.31354	73.99533200404	60.562886	71.635102	51.90074	71.030880846924	48.89711
SPHK2	6.8358	7.112296	10.8056589	7.205767	7.609253397	10.18067	9.240924	7.7389283
SPHKAP	0	0	0	0	0	0	0	0
SPI1	0	0.107086	0	0	0	0	0	0
SPIB	0.358866	0.611428	0.260217	0.497025	0.370982	0.376228	0.246194	0.159542
SPIC	0	0	0	0	0	0	0	0
SPICE1	6.27951	6.631898	4.0859	6.205851	4.32679	7.450465	10.26182	6.982574
SPIDR	10.031113	7.885336	11.185818	13.13909144	14.01853	18.29777283914	10.009334	11.710906
SPIN1	16.6014	17.7059	16.413	18.1764	15.7287	16.2648	16.0565	17.868
SPIN2A	0.235265	0	0.331132	0	0.134733	0.173811	0.152359	0.129199
SPIN2B	6.812758	4.52077	7.06206	8.193124	8.62665	3.1244974	6.6517875004	7.21805
SPIN3	2.016629	2.333246	2.530473	2.507166367	2.386192	2.06182	2.7737298	1.85304400503672
SPIN4	3.7834	3.40536	3.30825	3.47359	3.28885	3.77448	3.58308	3.29772
SPINDOC	34.64871	35.22889	32.51928	34.09262	37.62824	30.5298	39.12898	33.90877
SPINK1	1.25448	3.08905	0.487491	1.10067	0	0.477516	1.92667	1.84303
SPINK13	0	0.126412	0	0	0	0	0	0
SPINK14	0	0	0	0	0	0	0	0
SPINK2	0	0	0	0	0	0	0	0
SPINK4	0	0	0	0	0	0	0	0.620636
SPINK5	0	0.0415546	0	0	0	0	0	0
SPINK6	0	0	0	0	0	0	0	0
SPINK7	0	0	0	0	0	0	0	0
SPINK8	0	0	0	0	0	0	0	0
SPINK9	1.80833	3.39355	2.89303	2.27013	0	2.42029	4.03751	1.9726
SPINT1	3.153805	4.704493	5.62908	5.44378	3.83865634	4.14275	4.404357	4.164614
SPINT2	0.119916	0.678999	0.279462	0.955872	0	0.173092	1.130924	0.320431
SPINT3	0	0	0	0	0	0	0	0
SPINT4	0	0	0	0	0	0	0	0
SPIRE1	9.95072	10.06157	13.87200518074	12.89464	7.14587	10.68435952	10.53999	12.57253
SPIRE2	7.392672	6.87372	6.203885	5.914029	4.175342	6.848213	4.651397	6.129215
SPN	0.0791662	0.2078596	0.551651	0.177095	0.308494	0.368957	1.035484	0.7319733
SPNS1	57.352196	48.134771	51.56626	45.988838	49.194323904223	46.108534	54.663302	38.5618270483679
SPNS2	0	0	0	0.2058939	0.0876579	0.242079	0	0.0708321
SPNS3	0.0707226	0	0	0	0	0	0	0
SPO11	0	0	0	0	0	0	0	0
SPOCD1	0.143547	0.367328	0.156044	0.0464346	0	0.0363289	0.0390546	0
SPOCK1	0.0316923	0.143531	0.0394948	0.0204585	0.0583731	0	0.0634952	0.0557578
SPOCK2	77.88769	83.8589	78.83474	73.32985	89.15358	89.10429	75.76047	71.06358
SPOCK3	0	0	0	0	0	0	0	0
SPON1	0.087889	0.127243	0.0404596	0.0189093	0.119238	0	0.0810066	0.0289767
SPON2	13.13496	11.95045	8.28496	9.56037	8.2497	11.0057	5.24926	6.91761
SPOP	26.92676908792	28.98418	25.070019	29.449976	23.3452669	25.877133671	25.265573	29.38618282
SPOPL	12.0755	13.9073	14.2143	13.9575	12.419	13.4315	12.2239	13.6327
SPOUT1	20.07522	18.57043	20.27565	18.65026	30.30962	24.04048	28.143	21.47019
SPP1	851.98259	859.78132	864.999	862.828745	674.016552	674.83862	705.82224	709.19897
SPP2	0	0	0	0	0	0	0	0
SPPL2A	38.77963	45.44882	36.27771	44.20074	36.56443	49.69648	41.08665	43.99546
SPPL2B	14.279088	10.17231	13.707711	9.96046	12.496979	11.09675	9.235465	7.30149
SPPL2C	0	0	0	0	0	0	0	0
SPPL3	30.89011	29.40928	35.90602	27.0881226	29.51513	27.06434	27.15312	22.89003
SPR	32.219	36.887	33.4141	35.4356	29.901	29.4924	31.3971	31.7681
SPRED1	4.944468	4.66892	4.888856	5.12191	4.3399974	4.82299	6.48686	4.66325
SPRED2	42.90625	50.822441	43.854797	46.079984	45.58247	46.611665	36.97899	43.89764
SPRED3	0.472585	0.471895	0.437284	0.347026	1.401081	0.277728	0.435032	0.500755
SPRN	2.64299	2.26262	3.40451	2.68576	4.59167	3.07946	3.04343	2.01566
SPRR1A	0	0	0	0	0	0	0	0
SPRR1B	0	0	0	0	0	0	0	0
SPRR2A	0	0	0	0	0	0	0	0
SPRR2B	0	0	0	0	0	0	0	0
SPRR2D	0	0	0	0	0	0	0	0
SPRR2E	0	0	0	0	0	0	0	0
SPRR2F	0	0	0	0	0	0	0	0
SPRR2G	0	0	0	0	0	0	0	0
SPRR3	0	0	0	0	0	0	0	0
SPRR4	0	0	0	0	0	0	0	0
SPRR5	0	0	0	0	0	0	0	0
SPRTN	7.242252	5.468392	5.973881	5.751697	4.2589643	7.966773	6.93424	6.410274
SPRY1	34.73347006607	39.69841	36.66746	38.4662	34.49276	43.041209	38.49269	47.7748173
SPRY2	7.58384	6.784834	7.108807	7.240022	6.18427	6.488534	6.286501	8.143799
SPRY3	0.0768557	0.0703026	0	0.0198274	0	0	0.0283355	0
SPRY4	30.12108	24.69779	30.71077	22.96756	27.61087	22.43177	26.12899	22.011273
SPRYD3	11.880889	9.96707	10.83901	10.104488	12.111579	9.08939	11.2635	9.36349
SPRYD4	3.15206	3.32147	3.30843	3.14439	3.19157	3.1144	3.08723	2.50323
SPRYD7	6.27299	8.770154	6.811762	8.20367	6.97505	7.678935	7.813399	8.068863
SPSB1	9.32494	6.716406	6.958772	8.07087	11.30943	8.569910671365	12.018823	8.921796
SPSB2	7.028683	5.262328	6.01986	4.593516	7.947003	4.48379	8.4276	5.74858
SPSB3	7.73496	6.307033	11.74219	4.693792	7.04863	3.941151	4.7172	4.93002
SPSB4	0	0	0	0	0	0	0	0
SPTA1	0	0	0	0	0	0	0	0
SPTAN1	90.94441521	87.5567131	97.51530175	87.483439	79.12660430715	79.4600895	74.4853903303585	77.03708203
SPTB	0	0.0155987646108	0	0	0.034921856723	0	0	0
SPTBN1	193.916117	196.588514	212.073774	192.326247	194.057958	191.3906182	201.852765	200.193667
SPTBN2	3.9268	3.84107500389414	3.57807	3.23763912448	3.352003	3.697076	3.439388	2.812071
SPTBN4	0	0	0	0	0	0	0	0
SPTBN5	0.0352667	0.00888338	0.0269688	0.0530622	0.0198695	0.0275335	0.0433411	0.0620336
SPTLC1	21.93037	22.45857	25.83938	22.24508	23.37317	24.74867	23.759982	27.48412
SPTLC2	8.13156	10.07839	11.04047	9.261	7.512621	9.02344	8.18985	8.60189
SPTLC3	10.68821	14.67579	20.69261	12.506307	13.33015	19.65203	6.7809668	15.50674
SPTSSA	62.8062	67.9607	59.8408	66.8824	62.8068	69.4239	65.9622	70.5161
SPTSSB	0	0	0	0.0303147	0	0	0	0
SPTY2D1	7.40136	7.57835	7.73357	8.34257	7.96141	7.52875	7.29782	8.91459
SPTY2D1OS	0.812657	0	1.8849	2.505554	1.9773	2.240813	0.352376	0
SPX	0.0905634	0	0	0	0	0	0.0825155	0
SPZ1	0	0	0	0	0	0	0	0
SQLE	82.591775	100.214764	80.02666377	99.600022	84.44566	90.58641	80.8214	95.894913
SQOR	28.159821	29.982571	20.67794	32.034986	31.72038	40.02327	33.87182	38.711286
SQSTM1	206.5124	176.02482441	185.329535	176.0058	174.16491	153.803926	193.494418	163.50557
SRA1	5.24679	6.66912	4.03051	6.175801	8.23725	4.97658	6.41784	5.07634
SRARP	12.4303	11.3412	12.5339	11.7203	12.2446	13.0471	13.8836	10.7792
SRBD1	14.3167	14.3027	12.4957	12.7549	13.6254	12.3353	16.5704	15.7861
SRC	51.86983	44.07957	52.25627	46.65716	49.49175	44.77731	49.201993	46.34659
SRCAP	37.770378	31.4848	35.15067	28.94479	37.96488	29.12092	34.11358	27.7081
SRCIN1	4.6808652	3.558309	3.412717	3.572093	3.1039656	4.709032	2.1150029	1.69142095
SRD5A1	1.29929	1.58754	1.46127	1.83746	1.47613	1.47128	1.30599	1.92141
SRD5A2	0	0	0	0	0	0	0	0
SRD5A3	13.26714	11.60096	8.92798	11.01519	12.24128	12.51279	15.70839	11.76529
SREBF1	35.827052	27.251311	37.22529	32.64993193	41.75862134343	35.719553	43.51578	29.101843
SREBF2	56.12785	48.247902	50.530114	46.9598692	49.8100426	49.796152	43.0208676975	44.1749675
SREK1	1.92624	3.3304	2.47012	3.212906	0.895561	2.156582	1.971	3.99415
SREK1IP1	4.08272	5.65877	5.0824	4.82128	3.93172	4.18689	4.30634	5.56856
SRF	31.9309	26.1497	32.687	25.8565	31.3806	27.0105	28.2718	25.5195
SRFBP1	6.49452	7.42404	6.17644	7.75544	6.80154	7.43663	7.57938	8.7326
SRGAP1	7.330983	7.767694	6.713165	7.990363	7.009312	6.776423	5.7614257	6.65869
SRGAP2	22.620444	20.91731	19.971555	22.106609	21.101311	16.949971	20.348609	21.001481
SRGAP2B	11.02177	10.48791	12.67985	9.72752	10.02368	10.27872	8.67466	10.22506
SRGAP2C	6.88771	8.687638	6.6905316	7.66851	6.252	6.70035	7.15134	6.35835
SRGAP3	0.051611	0.0242087	0.0751047	0.0140079	0.0279017	0.0269952	0.0402563	0
SRGN	0	0.102781	0	0	0	0.318168	0	0
SRI	0.624965	0.129391	0.449371	0.253477	0	0.441222	0.35539	0
SRL	0.08488263	0	0.0840685	0	0.0573006	0	0	0.0596557
SRM	169.84394	139.71473	159.15505	138.082119	184.6451	133.74974	160.10092	121.32271
SRMS	0	0	0	0	0	0	0.096226	0
SRP14	180.2529	195.4115	158.0501	202.3345	179.21916	198.070853	196.17194	171.93179
SRP19	64.84336	77.13237	58.21301	63.43038	45.366985	57.56831	55.16202	59.114974
SRP54	138.71576	151.41094	128.83084	140.674430154645	133.33361	140.79199	145.41759	152.92081
SRP68	65.2497	62.865852	73.9556	62.3101	62.6354	59.09351	67.95012	57.5974
SRP72	72.2529	74.379587	79.57987	77.29703	84.49445	76.03832	70.88624	82.47814
SRP9	205.9518	217.124	214.3927	211.57832	208.69953	217.546	222.76518	234.12024
SRPK1	50.10436223406	59.86902	57.52392	55.212291	59.1634	54.297077	61.847070140109	60.548303
SRPK2	15.397777	14.5881490032361	14.012752	13.503449	10.32628	14.973031	12.44392282358	14.39830315154
SRPK3	0.761785	1.3125038	0.0833821	0.5050556	0	0	0.179955	0.149806
SRPRA	75.0353	65.0247	70.7167	65.903517	74.7231	71.088	68.1216	62.048049
SRPRB	28.4861	28.7937	27.1762141	28.5259	26.5142	30.8647	30.9988	29.3003
SRPX	0.736219	1.1099285	0.103513	0.407561	0.236803	0.680539	0.364589	0.458044
SRPX2	0.206746	0.846032	0.767259	0.516957	1.683618	0.82947	1.50499	0.3938
SRR	4.892335	6.433182	7.16725	9.01358	9.741282	10.208917	7.252771	9.45231
SRRD	7.49047	7.64438	8.03072	6.71867	6.26675	5.84236	6.26004	7.92488
SRRM1	24.854972	34.601838	29.96398	33.926637	30.63797	31.918741	31.08635	26.482192
SRRM2	95.448994	82.66881	99.134108	82.592107	92.65329934	87.93560773	86.748353	77.36282
SRRM3	0.396468	0.662674	0.535633	0.268843	0.2897533	0.263744	0.499201	0.221605
SRRM4	0.0340563	0	0	0.0105678	0	0	0.0151018	0
SRRM5	0.254882	0.719522	0.08356197438	0.595943	0.110673	0.621827	0.521795	0.3715210687708
SRRT	62.5361390048	57.96483	62.57716	60.22661	63.947994232	49.65683	64.3679	49.75496
SRSF1	203.17662	196.66325	215.090291	196.043492	195.0746	195.91714	214.526	200.233356
SRSF10	86.06627	92.92152	82.66891	90.45544	71.62495	85.57076	92.37588	99.72599
SRSF11	52.72731	55.1275	54.12664	52.84523	42.84501	42.25707	50.32924	46.6672
SRSF12	0.128255	0.0912122	0.28188	0.194534	0	0.245449	0.149361	0.0375068
SRSF2	178.569121	176.127036	182.0504	167.8198	201.4534658019	182.72801	180.2482	155.7003
SRSF3	172.0731	149.3931	158.9497	149.6833	165.9609	143.4732	203.1441	170.4086
SRSF4	48.3827	50.07689	45.7302000425151	52.82039	49.59526	41.884126	46.00221	46.68022
SRSF5	111.81832969	132.784929	137.328465	130.61578	167.73201	164.70461247551	174.490186	172.01152415
SRSF6	39.8541	46.3514	37.5112	46.2081	44.997	46.6086	49.588	51.8013
SRSF7	139.74247	117.06101	123.56655	118.42242	143.86469	115.26169	141.51015	118.84959
SRSF8	11.1006	11.4504	9.82897	9.88657	11.1181	11.7512	11.0229	11.3204
SRSF9	119.36969	112.943	112.48884	110.408	95.1536	109.845	108.678	95.41855
SRXN1	38.3785	34.2409	37.4614	33.592	40.5876	32.6394	42.9697	36.5992
SRY	0.216643	0.161816	0.250958	0.141272	0	0	0.598887	0.190941
SS18	21.906725	27.776858	23.38139	29.67667	21.91584	33.713142	29.4761	25.286282
SS18L1	17.88707	12.67354	15.79651	13.302663	18.86272	11.86382	12.98136	12.84083
